match_id,season,round,round_number,match_date,home_team,away_team,venue,home_state,away_state,is_interstate,home_rest_days,away_rest_days,home_goals,home_behinds,home_score,away_goals,away_behinds,away_score,score_margin,home_win,target_home_win
M10176,1983,Round 20,20,1983-06-09,Gold Coast Suns,Western Bulldogs,Heritage Bank Stadium,QLD,VIC,1,7,7,14,5,89,10,9,69,20,1,1
M10177,1983,Round 20,20,1983-06-11,GWS Giants,Essendon Bombers,GIANTS Stadium,NSW,VIC,1,7,7,15,5,95,15,2,92,3,1,1
M10178,1983,Round 20,20,1983-06-13,Hawthorn Hawks,West Coast Eagles,MCG,VIC,WA,1,7,7,14,9,93,15,2,92,1,1,1
M10179,1983,Round 20,20,1983-06-15,Richmond Tigers,Port Adelaide Power,MCG,VIC,SA,1,7,7,15,5,95,13,2,80,15,1,1
M10180,1983,Round 20,20,1983-06-17,Brisbane Lions,Fremantle Dockers,Gabba,QLD,WA,1,7,7,16,4,100,14,6,90,10,1,1
M10181,1983,Round 21,21,1983-07-01,Gold Coast Suns,St Kilda Saints,Heritage Bank Stadium,QLD,VIC,1,7,7,16,8,104,13,4,82,22,1,1
M10182,1983,Round 21,21,1983-07-03,Hawthorn Hawks,Sydney Swans,MCG,VIC,NSW,1,7,7,15,7,97,15,5,95,2,1,1
M10183,1983,Round 21,21,1983-07-05,Geelong Cats,Western Bulldogs,GMHBA Stadium,VIC,VIC,0,9,9,13,4,82,12,1,73,9,1,1
M10184,1983,Round 21,21,1983-07-07,GWS Giants,Brisbane Lions,GIANTS Stadium,NSW,QLD,1,8,9,13,4,82,13,4,82,0,0,0
M10185,1983,Round 21,21,1983-07-09,Carlton Blues,Richmond Tigers,Marvel Stadium,VIC,VIC,0,6,6,15,5,95,13,2,80,15,1,1
M10186,1983,Round 21,21,1983-07-11,West Coast Eagles,Fremantle Dockers,Optus Stadium,WA,WA,0,9,7,16,0,96,13,4,82,14,1,1
M10187,1983,Round 21,21,1983-07-13,Adelaide Crows,North Melbourne Kangaroos,Adelaide Oval,SA,VIC,1,9,7,16,3,99,14,4,88,11,1,1
M10188,1983,Round 21,21,1983-07-15,Port Adelaide Power,Collingwood Magpies,Adelaide Oval,SA,VIC,1,9,6,14,8,92,12,2,74,18,1,1
M10189,1983,Round 21,21,1983-07-17,Melbourne Demons,Essendon Bombers,MCG,VIC,VIC,0,7,6,16,0,96,13,5,83,13,1,1
M10190,1983,Round 22,22,1983-08-01,Richmond Tigers,Melbourne Demons,MCG,VIC,VIC,0,9,7,15,3,93,14,7,91,2,1,1
M10191,1983,Round 22,22,1983-08-03,North Melbourne Kangaroos,Port Adelaide Power,Marvel Stadium,VIC,SA,1,7,7,16,1,97,12,8,80,17,1,1
M10192,1983,Round 22,22,1983-08-05,GWS Giants,Gold Coast Suns,GIANTS Stadium,NSW,QLD,1,6,7,14,3,87,15,2,92,-5,0,0
M10193,1983,Round 22,22,1983-08-07,Sydney Swans,West Coast Eagles,SCG,NSW,WA,1,7,7,16,2,98,14,7,91,7,1,1
M10194,1983,Round 22,22,1983-08-09,Fremantle Dockers,Brisbane Lions,Optus Stadium,WA,QLD,1,7,9,16,6,102,14,5,89,13,1,1
M10195,1983,Round 22,22,1983-08-11,St Kilda Saints,Geelong Cats,Marvel Stadium,VIC,VIC,0,9,8,15,4,94,12,9,81,13,1,1
M10196,1983,Round 22,22,1983-08-13,Adelaide Crows,Collingwood Magpies,Adelaide Oval,SA,VIC,1,6,8,19,8,122,11,8,74,48,1,1
M10197,1983,Round 22,22,1983-08-15,Western Bulldogs,Carlton Blues,Marvel Stadium,VIC,VIC,0,8,7,14,6,90,15,4,94,-4,0,0
M10198,1983,Round 22,22,1983-08-17,Essendon Bombers,Hawthorn Hawks,Marvel Stadium,VIC,VIC,0,8,7,17,4,106,14,5,89,17,1,1
M10199,1984,Round 1,1,1984-05-01,Western Bulldogs,Carlton Blues,Marvel Stadium,VIC,VIC,0,8,7,15,6,96,10,1,61,35,1,1
M10200,1984,Round 1,1,1984-05-03,Hawthorn Hawks,North Melbourne Kangaroos,MCG,VIC,VIC,0,8,7,12,7,79,13,5,83,-4,0,0
M10201,1984,Round 1,1,1984-05-05,Port Adelaide Power,Fremantle Dockers,Adelaide Oval,SA,WA,1,7,7,14,1,85,11,7,73,12,1,1
M10202,1984,Round 1,1,1984-05-07,Adelaide Crows,Richmond Tigers,Adelaide Oval,SA,VIC,1,6,6,14,4,88,17,6,108,-20,0,0
M10203,1984,Round 1,1,1984-05-09,Collingwood Magpies,Gold Coast Suns,MCG,VIC,QLD,1,8,7,16,4,100,15,2,92,8,1,1
M10204,1984,Round 1,1,1984-05-11,Essendon Bombers,Melbourne Demons,Marvel Stadium,VIC,VIC,0,7,7,14,7,91,12,7,79,12,1,1
M10205,1984,Round 1,1,1984-05-13,Sydney Swans,St Kilda Saints,SCG,NSW,VIC,1,7,6,13,7,85,16,5,101,-16,0,0
M10206,1984,Round 1,1,1984-05-15,Geelong Cats,GWS Giants,GMHBA Stadium,VIC,NSW,1,8,7,16,4,100,16,4,100,0,0,0
M10207,1984,Round 1,1,1984-05-17,West Coast Eagles,Brisbane Lions,Optus Stadium,WA,QLD,1,8,9,15,6,96,15,2,92,4,1,1
M10208,1984,Round 2,2,1984-06-01,Gold Coast Suns,Fremantle Dockers,Heritage Bank Stadium,QLD,WA,1,7,9,16,4,100,16,1,97,3,1,1
M10209,1984,Round 2,2,1984-06-03,Richmond Tigers,Western Bulldogs,MCG,VIC,VIC,0,7,6,14,4,88,16,2,98,-10,0,0
M10210,1984,Round 2,2,1984-06-05,Collingwood Magpies,St Kilda Saints,MCG,VIC,VIC,0,8,9,16,4,100,13,5,83,17,1,1
M10211,1984,Round 2,2,1984-06-07,Melbourne Demons,Adelaide Crows,MCG,VIC,SA,1,9,7,17,1,103,15,5,95,8,1,1
M10212,1984,Round 2,2,1984-06-09,Hawthorn Hawks,Geelong Cats,MCG,VIC,VIC,0,6,7,14,9,93,13,2,80,13,1,1
M10213,1984,Round 2,2,1984-06-11,Brisbane Lions,North Melbourne Kangaroos,Gabba,QLD,VIC,1,7,8,16,6,102,12,8,80,22,1,1
M10214,1984,Round 2,2,1984-06-13,Port Adelaide Power,West Coast Eagles,Adelaide Oval,SA,WA,1,7,9,14,3,87,13,7,85,2,1,1
M10215,1984,Round 2,2,1984-06-15,GWS Giants,Carlton Blues,GIANTS Stadium,NSW,VIC,1,9,7,12,5,77,14,3,87,-10,0,0
M10216,1984,Round 2,2,1984-06-17,Sydney Swans,Essendon Bombers,SCG,NSW,VIC,1,7,7,17,6,108,11,5,71,37,1,1
M10217,1984,Round 3,3,1984-07-01,Adelaide Crows,Collingwood Magpies,Adelaide Oval,SA,VIC,1,7,6,18,6,114,13,7,85,29,1,1
M10218,1984,Round 3,3,1984-07-03,Essendon Bombers,GWS Giants,Marvel Stadium,VIC,NSW,1,7,6,19,5,119,12,2,74,45,1,1
M10219,1984,Round 3,3,1984-07-05,Hawthorn Hawks,West Coast Eagles,MCG,VIC,WA,1,7,8,17,4,106,15,9,99,7,1,1
M10220,1984,Round 3,3,1984-07-07,Geelong Cats,Fremantle Dockers,GMHBA Stadium,VIC,WA,1,8,7,17,4,106,13,6,84,22,1,1
M10221,1984,Round 3,3,1984-07-09,Brisbane Lions,North Melbourne Kangaroos,Gabba,QLD,VIC,1,7,6,17,3,105,10,8,68,37,1,1
M10222,1984,Round 3,3,1984-07-11,Gold Coast Suns,Melbourne Demons,Heritage Bank Stadium,QLD,VIC,1,6,7,12,6,78,13,3,81,-3,0,0
M10223,1984,Round 3,3,1984-07-13,Sydney Swans,Port Adelaide Power,SCG,NSW,SA,1,9,7,14,6,90,13,5,83,7,1,1
M10224,1984,Round 3,3,1984-07-15,Richmond Tigers,Carlton Blues,MCG,VIC,VIC,0,8,7,11,4,70,16,3,99,-29,0,0
M10225,1984,Round 3,3,1984-07-17,Western Bulldogs,St Kilda Saints,Marvel Stadium,VIC,VIC,0,6,7,15,3,93,17,0,102,-9,0,0
M10226,1984,Round 4,4,1984-08-01,Collingwood Magpies,Brisbane Lions,MCG,VIC,QLD,1,7,8,14,2,86,15,9,99,-13,0,0
M10227,1984,Round 4,4,1984-08-03,West Coast Eagles,Richmond Tigers,Optus Stadium,WA,VIC,1,8,7,15,2,92,15,3,93,-1,0,0
M10228,1984,Round 4,4,1984-08-05,Melbourne Demons,GWS Giants,MCG,VIC,NSW,1,6,7,17,7,109,13,8,86,23,1,1
M10229,1984,Round 4,4,1984-08-07,Sydney Swans,Gold Coast Suns,SCG,NSW,QLD,1,9,7,17,2,104,13,5,83,21,1,1
M10230,1984,Round 4,4,1984-08-09,Port Adelaide Power,Carlton Blues,Adelaide Oval,SA,VIC,1,9,7,15,7,97,16,2,98,-1,0,0
M10231,1984,Round 4,4,1984-08-11,Adelaide Crows,Fremantle Dockers,Adelaide Oval,SA,WA,1,8,6,16,2,98,14,4,88,10,1,1
M10232,1984,Round 4,4,1984-08-13,Western Bulldogs,North Melbourne Kangaroos,Marvel Stadium,VIC,VIC,0,6,7,15,5,95,14,6,90,5,1,1
M10233,1984,Round 4,4,1984-08-15,Geelong Cats,Essendon Bombers,GMHBA Stadium,VIC,VIC,0,7,8,20,3,123,14,1,85,38,1,1
M10234,1984,Round 4,4,1984-08-17,St Kilda Saints,Hawthorn Hawks,Marvel Stadium,VIC,VIC,0,7,8,16,3,99,13,4,82,17,1,1
M10235,1984,Round 5,5,1984-09-01,Port Adelaide Power,Carlton Blues,Adelaide Oval,SA,VIC,1,7,7,14,5,89,11,9,75,14,1,1
M10236,1984,Round 5,5,1984-09-03,Melbourne Demons,St Kilda Saints,MCG,VIC,VIC,0,8,8,16,8,104,14,4,88,16,1,1
M10237,1984,Round 5,5,1984-09-05,Geelong Cats,Richmond Tigers,GMHBA Stadium,VIC,VIC,0,7,6,14,3,87,13,3,81,6,1,1
M10238,1984,Round 5,5,1984-09-07,Collingwood Magpies,Hawthorn Hawks,MCG,VIC,VIC,0,7,6,15,4,94,13,7,85,9,1,1
M10239,1984,Round 5,5,1984-09-09,Gold Coast Suns,Essendon Bombers,Heritage Bank Stadium,QLD,VIC,1,7,7,15,5,95,11,9,75,20,1,1
M10240,1984,Round 5,5,1984-09-11,Adelaide Crows,North Melbourne Kangaroos,Adelaide Oval,SA,VIC,1,7,7,18,1,109,12,7,79,30,1,1
M10241,1984,Round 5,5,1984-09-13,Western Bulldogs,West Coast Eagles,Marvel Stadium,VIC,WA,1,7,7,17,6,108,11,4,70,38,1,1
M10242,1984,Round 5,5,1984-09-15,Sydney Swans,Brisbane Lions,SCG,NSW,QLD,1,7,7,12,9,81,16,2,98,-17,0,0
M10243,1984,Round 5,5,1984-09-17,Fremantle Dockers,GWS Giants,Optus Stadium,WA,NSW,1,6,8,15,1,91,16,4,100,-9,0,0
M10244,1984,Round 6,6,1984-04-01,Fremantle Dockers,Geelong Cats,Optus Stadium,WA,VIC,1,7,9,17,3,105,12,2,74,31,1,1
M10245,1984,Round 6,6,1984-04-03,Gold Coast Suns,West Coast Eagles,Heritage Bank Stadium,QLD,WA,1,7,7,17,4,106,13,3,81,25,1,1
M10246,1984,Round 6,6,1984-04-05,St Kilda Saints,Essendon Bombers,Marvel Stadium,VIC,VIC,0,7,9,14,2,86,11,1,67,19,1,1
M10247,1984,Round 6,6,1984-04-07,GWS Giants,Hawthorn Hawks,GIANTS Stadium,NSW,VIC,1,7,6,17,2,104,12,7,79,25,1,1
M10248,1984,Round 6,6,1984-04-09,Brisbane Lions,Collingwood Magpies,Gabba,QLD,VIC,1,7,7,14,8,92,14,3,87,5,1,1
M10249,1984,Round 6,6,1984-04-11,North Melbourne Kangaroos,Adelaide Crows,Marvel Stadium,VIC,SA,1,7,9,17,7,109,14,3,87,22,1,1
M10250,1984,Round 6,6,1984-04-13,Richmond Tigers,Port Adelaide Power,MCG,VIC,SA,1,8,6,16,7,103,16,3,99,4,1,1
M10251,1984,Round 6,6,1984-04-15,Melbourne Demons,Carlton Blues,MCG,VIC,VIC,0,9,7,15,7,97,13,4,82,15,1,1
M10252,1984,Round 6,6,1984-04-17,Sydney Swans,Western Bulldogs,SCG,NSW,VIC,1,9,7,17,4,106,14,8,92,14,1,1
M10253,1984,Round 7,7,1984-05-01,West Coast Eagles,Sydney Swans,Optus Stadium,WA,NSW,1,7,9,12,2,74,13,5,83,-9,0,0
M10254,1984,Round 7,7,1984-05-03,St Kilda Saints,Melbourne Demons,Marvel Stadium,VIC,VIC,0,7,6,15,5,95,9,9,63,32,1,1
M10255,1984,Round 7,7,1984-05-05,Western Bulldogs,Carlton Blues,Marvel Stadium,VIC,VIC,0,8,6,14,6,90,10,2,62,28,1,1
M10256,1984,Round 7,7,1984-05-07,Collingwood Magpies,Fremantle Dockers,MCG,VIC,WA,1,6,6,13,7,85,14,2,86,-1,0,0
M10257,1984,Round 7,7,1984-05-09,Brisbane Lions,GWS Giants,Gabba,QLD,NSW,1,9,7,15,5,95,12,5,77,18,1,1
M10258,1984,Round 7,7,1984-05-11,North Melbourne Kangaroos,Port Adelaide Power,Marvel Stadium,VIC,SA,1,8,8,14,6,90,13,1,79,11,1,1
M10259,1984,Round 7,7,1984-05-13,Hawthorn Hawks,Geelong Cats,MCG,VIC,VIC,0,8,6,16,5,101,12,6,78,23,1,1
M10260,1984,Round 7,7,1984-05-15,Adelaide Crows,Essendon Bombers,Adelaide Oval,SA,VIC,1,7,7,16,6,102,14,7,91,11,1,1
M10261,1984,Round 7,7,1984-05-17,Gold Coast Suns,Richmond Tigers,Heritage Bank Stadium,QLD,VIC,1,6,6,15,5,95,15,1,91,4,1,1
M10262,1984,Round 8,8,1984-06-01,Western Bulldogs,Fremantle Dockers,Marvel Stadium,VIC,WA,1,8,7,15,7,97,14,5,89,8,1,1
M10263,1984,Round 8,8,1984-06-03,Port Adelaide Power,Geelong Cats,Adelaide Oval,SA,VIC,1,8,7,18,1,109,12,7,79,30,1,1
M10264,1984,Round 8,8,1984-06-05,Adelaide Crows,Melbourne Demons,Adelaide Oval,SA,VIC,1,8,9,17,4,106,11,5,71,35,1,1
M10265,1984,Round 8,8,1984-06-07,Collingwood Magpies,West Coast Eagles,MCG,VIC,WA,1,7,7,15,3,93,14,3,87,6,1,1
M10266,1984,Round 8,8,1984-06-09,Brisbane Lions,Carlton Blues,Gabba,QLD,VIC,1,7,6,15,9,99,12,2,74,25,1,1
M10267,1984,Round 8,8,1984-06-11,Essendon Bombers,Gold Coast Suns,Marvel Stadium,VIC,QLD,1,6,7,14,7,91,13,5,83,8,1,1
M10268,1984,Round 8,8,1984-06-13,Richmond Tigers,Hawthorn Hawks,MCG,VIC,VIC,0,6,6,16,6,102,13,2,80,22,1,1
M10269,1984,Round 8,8,1984-06-15,North Melbourne Kangaroos,St Kilda Saints,Marvel Stadium,VIC,VIC,0,7,6,13,6,84,18,3,111,-27,0,0
M10270,1984,Round 8,8,1984-06-17,Sydney Swans,GWS Giants,SCG,NSW,NSW,0,7,7,15,2,92,12,5,77,15,1,1
M10271,1984,Round 9,9,1984-07-01,West Coast Eagles,Essendon Bombers,Optus Stadium,WA,VIC,1,6,8,15,7,97,12,6,78,19,1,1
M10272,1984,Round 9,9,1984-07-03,Sydney Swans,St Kilda Saints,SCG,NSW,VIC,1,7,8,14,4,88,13,4,82,6,1,1
M10273,1984,Round 9,9,1984-07-05,Hawthorn Hawks,Richmond Tigers,MCG,VIC,VIC,0,7,7,13,9,87,15,3,93,-6,0,0
M10274,1984,Round 9,9,1984-07-07,North Melbourne Kangaroos,Western Bulldogs,Marvel Stadium,VIC,VIC,0,7,7,14,8,92,15,6,96,-4,0,0
M10275,1984,Round 9,9,1984-07-09,Brisbane Lions,Fremantle Dockers,Gabba,QLD,WA,1,8,6,13,7,85,14,7,91,-6,0,0
M10276,1984,Round 9,9,1984-07-11,Geelong Cats,Melbourne Demons,GMHBA Stadium,VIC,VIC,0,9,7,15,6,96,14,8,92,4,1,1
M10277,1984,Round 9,9,1984-07-13,Collingwood Magpies,Port Adelaide Power,MCG,VIC,SA,1,9,6,19,2,116,11,6,72,44,1,1
M10278,1984,Round 9,9,1984-07-15,GWS Giants,Gold Coast Suns,GIANTS Stadium,NSW,QLD,1,9,7,14,1,85,13,5,83,2,1,1
M10279,1984,Round 9,9,1984-07-17,Carlton Blues,Adelaide Crows,Marvel Stadium,VIC,SA,1,7,6,15,5,95,15,4,94,1,1,1
M10280,1984,Round 10,10,1984-08-01,Essendon Bombers,GWS Giants,Marvel Stadium,VIC,NSW,1,9,8,18,5,113,13,7,85,28,1,1
M10281,1984,Round 10,10,1984-08-03,Fremantle Dockers,Hawthorn Hawks,Optus Stadium,WA,VIC,1,9,7,13,6,84,13,2,80,4,1,1
M10282,1984,Round 10,10,1984-08-05,Carlton Blues,Richmond Tigers,Marvel Stadium,VIC,VIC,0,9,7,17,6,108,15,8,98,10,1,1
M10283,1984,Round 10,10,1984-08-07,North Melbourne Kangaroos,Sydney Swans,Marvel Stadium,VIC,NSW,1,8,7,16,2,98,15,6,96,2,1,1
M10284,1984,Round 10,10,1984-08-09,Adelaide Crows,Geelong Cats,Adelaide Oval,SA,VIC,1,9,9,15,3,93,11,3,69,24,1,1
M10285,1984,Round 10,10,1984-08-11,Melbourne Demons,Port Adelaide Power,MCG,VIC,SA,1,8,8,16,5,101,11,4,70,31,1,1
M10286,1984,Round 10,10,1984-08-13,West Coast Eagles,Collingwood Magpies,Optus Stadium,WA,VIC,1,7,7,14,5,89,12,2,74,15,1,1
M10287,1984,Round 10,10,1984-08-15,St Kilda Saints,Western Bulldogs,Marvel Stadium,VIC,VIC,0,7,9,13,9,87,15,9,99,-12,0,0
M10288,1984,Round 10,10,1984-08-17,Brisbane Lions,Gold Coast Suns,Gabba,QLD,QLD,0,8,7,15,1,91,12,1,73,18,1,1
M10289,1984,Round 11,11,1984-09-01,Port Adelaide Power,Geelong Cats,Adelaide Oval,SA,VIC,1,7,7,15,6,96,12,0,72,24,1,1
M10290,1984,Round 11,11,1984-09-03,Fremantle Dockers,Essendon Bombers,Optus Stadium,WA,VIC,1,7,6,14,5,89,14,1,85,4,1,1
M10291,1984,Round 11,11,1984-09-05,Melbourne Demons,Adelaide Crows,MCG,VIC,SA,1,6,9,14,3,87,13,3,81,6,1,1
M10292,1984,Round 11,11,1984-09-07,Western Bulldogs,North Melbourne Kangaroos,Marvel Stadium,VIC,VIC,0,7,6,17,6,108,13,6,84,24,1,1
M10293,1984,Round 11,11,1984-09-09,Brisbane Lions,Carlton Blues,Gabba,QLD,VIC,1,8,6,16,4,100,13,7,85,15,1,1
M10294,1984,Round 11,11,1984-09-11,Collingwood Magpies,West Coast Eagles,MCG,VIC,WA,1,8,7,16,7,103,11,8,74,29,1,1
M10295,1984,Round 11,11,1984-09-13,GWS Giants,St Kilda Saints,GIANTS Stadium,NSW,VIC,1,7,6,15,1,91,14,2,86,5,1,1
M10296,1984,Round 11,11,1984-09-15,Gold Coast Suns,Richmond Tigers,Heritage Bank Stadium,QLD,VIC,1,7,6,15,2,92,15,7,97,-5,0,0
M10297,1984,Round 11,11,1984-09-17,Sydney Swans,Hawthorn Hawks,SCG,NSW,VIC,1,9,9,14,4,88,14,4,88,0,0,0
M10298,1984,Round 12,12,1984-04-01,Geelong Cats,Carlton Blues,GMHBA Stadium,VIC,VIC,0,6,9,17,4,106,11,8,74,32,1,1
M10299,1984,Round 12,12,1984-04-03,Brisbane Lions,Western Bulldogs,Gabba,QLD,VIC,1,9,7,15,5,95,13,7,85,10,1,1
M10300,1984,Round 12,12,1984-04-05,Hawthorn Hawks,GWS Giants,MCG,VIC,NSW,1,7,6,19,8,122,14,5,89,33,1,1
M10301,1984,Round 12,12,1984-04-07,St Kilda Saints,Essendon Bombers,Marvel Stadium,VIC,VIC,0,7,7,17,4,106,11,3,69,37,1,1
M10302,1984,Round 12,12,1984-04-09,Port Adelaide Power,Collingwood Magpies,Adelaide Oval,SA,VIC,1,8,9,15,5,95,13,2,80,15,1,1
M10303,1984,Round 12,12,1984-04-11,Sydney Swans,North Melbourne Kangaroos,SCG,NSW,VIC,1,9,7,17,3,105,16,6,102,3,1,1
M10304,1984,Round 12,12,1984-04-13,Gold Coast Suns,Melbourne Demons,Heritage Bank Stadium,QLD,VIC,1,9,7,14,7,91,12,8,80,11,1,1
M10305,1984,Round 12,12,1984-04-15,Richmond Tigers,West Coast Eagles,MCG,VIC,WA,1,7,7,18,5,113,18,1,109,4,1,1
M10306,1984,Round 12,12,1984-04-17,Adelaide Crows,Fremantle Dockers,Adelaide Oval,SA,WA,1,7,7,14,5,89,14,5,89,0,0,0
M10307,1984,Round 13,13,1984-05-01,Carlton Blues,West Coast Eagles,Marvel Stadium,VIC,WA,1,6,9,12,4,76,13,7,85,-9,0,0
M10308,1984,Round 13,13,1984-05-03,Brisbane Lions,Port Adelaide Power,Gabba,QLD,SA,1,7,8,16,5,101,15,3,93,8,1,1
M10309,1984,Round 13,13,1984-05-05,Melbourne Demons,GWS Giants,MCG,VIC,NSW,1,9,9,15,2,92,15,8,98,-6,0,0
M10310,1984,Round 13,13,1984-05-07,Adelaide Crows,St Kilda Saints,Adelaide Oval,SA,VIC,1,7,7,14,4,88,14,3,87,1,1,1
M10311,1984,Round 13,13,1984-05-09,Collingwood Magpies,Geelong Cats,MCG,VIC,VIC,0,9,7,17,4,106,13,6,84,22,1,1
M10312,1984,Round 13,13,1984-05-11,Fremantle Dockers,North Melbourne Kangaroos,Optus Stadium,WA,VIC,1,7,7,16,5,101,13,7,85,16,1,1
M10313,1984,Round 13,13,1984-05-13,Western Bulldogs,Richmond Tigers,Marvel Stadium,VIC,VIC,0,6,7,17,6,108,15,7,97,11,1,1
M10314,1984,Round 13,13,1984-05-15,Essendon Bombers,Hawthorn Hawks,Marvel Stadium,VIC,VIC,0,7,7,14,2,86,15,3,93,-7,0,0
M10315,1984,Round 13,13,1984-05-17,Gold Coast Suns,Sydney Swans,Heritage Bank Stadium,QLD,NSW,1,8,7,18,2,110,16,3,99,11,1,1
M10316,1984,Round 14,14,1984-06-01,St Kilda Saints,Western Bulldogs,Marvel Stadium,VIC,VIC,0,8,7,16,0,96,15,1,91,5,1,1
M10317,1984,Round 14,14,1984-06-03,North Melbourne Kangaroos,GWS Giants,Marvel Stadium,VIC,NSW,1,9,7,16,5,101,13,8,86,15,1,1
M10318,1984,Round 14,14,1984-06-05,Collingwood Magpies,West Coast Eagles,MCG,VIC,WA,1,7,7,16,6,102,13,6,84,18,1,1
M10319,1984,Round 14,14,1984-06-07,Geelong Cats,Gold Coast Suns,GMHBA Stadium,VIC,QLD,1,8,9,17,4,106,14,0,84,22,1,1
M10320,1984,Round 14,14,1984-06-09,Hawthorn Hawks,Fremantle Dockers,MCG,VIC,WA,1,7,9,14,3,87,14,4,88,-1,0,0
M10321,1984,Round 14,14,1984-06-11,Essendon Bombers,Melbourne Demons,Marvel Stadium,VIC,VIC,0,7,7,17,0,102,15,8,98,4,1,1
M10322,1984,Round 14,14,1984-06-13,Richmond Tigers,Port Adelaide Power,MCG,VIC,SA,1,7,8,11,3,69,15,5,95,-26,0,0
M10323,1984,Round 14,14,1984-06-15,Brisbane Lions,Sydney Swans,Gabba,QLD,NSW,1,9,9,14,4,88,13,4,82,6,1,1
M10324,1984,Round 14,14,1984-06-17,Adelaide Crows,Carlton Blues,Adelaide Oval,SA,VIC,1,7,7,14,3,87,15,2,92,-5,0,0
M10325,1984,Round 15,15,1984-07-01,Brisbane Lions,Western Bulldogs,Gabba,QLD,VIC,1,7,7,16,6,102,15,3,93,9,1,1
M10326,1984,Round 15,15,1984-07-03,St Kilda Saints,Fremantle Dockers,Marvel Stadium,VIC,WA,1,9,6,15,4,94,14,4,88,6,1,1
M10327,1984,Round 15,15,1984-07-05,Richmond Tigers,Carlton Blues,MCG,VIC,VIC,0,6,6,15,3,93,12,3,75,18,1,1
M10328,1984,Round 15,15,1984-07-07,Melbourne Demons,Gold Coast Suns,MCG,VIC,QLD,1,8,9,15,3,93,10,7,67,26,1,1
M10329,1984,Round 15,15,1984-07-09,Geelong Cats,GWS Giants,GMHBA Stadium,VIC,NSW,1,8,7,13,3,81,14,5,89,-8,0,0
M10330,1984,Round 15,15,1984-07-11,West Coast Eagles,Adelaide Crows,Optus Stadium,WA,SA,1,7,7,13,7,85,15,3,93,-8,0,0
M10331,1984,Round 15,15,1984-07-13,Hawthorn Hawks,Port Adelaide Power,MCG,VIC,SA,1,7,7,14,2,86,15,5,95,-9,0,0
M10332,1984,Round 15,15,1984-07-15,North Melbourne Kangaroos,Essendon Bombers,Marvel Stadium,VIC,VIC,0,8,6,14,5,89,12,7,79,10,1,1
M10333,1984,Round 15,15,1984-07-17,Sydney Swans,Collingwood Magpies,SCG,NSW,VIC,1,7,7,14,6,90,14,6,90,0,0,0
M10334,1984,Round 16,16,1984-08-01,St Kilda Saints,Sydney Swans,Marvel Stadium,VIC,NSW,1,9,7,15,2,92,13,2,80,12,1,1
M10335,1984,Round 16,16,1984-08-03,Western Bulldogs,Fremantle Dockers,Marvel Stadium,VIC,WA,1,9,7,16,9,105,15,5,95,10,1,1
M10336,1984,Round 16,16,1984-08-05,Melbourne Demons,GWS Giants,MCG,VIC,NSW,1,8,7,15,5,95,14,5,89,6,1,1
M10337,1984,Round 16,16,1984-08-07,Geelong Cats,Carlton Blues,GMHBA Stadium,VIC,VIC,0,7,7,14,2,86,12,6,78,8,1,1
M10338,1984,Round 16,16,1984-08-09,Hawthorn Hawks,West Coast Eagles,MCG,VIC,WA,1,7,7,14,5,89,14,7,91,-2,0,0
M10339,1984,Round 16,16,1984-08-11,Richmond Tigers,North Melbourne Kangaroos,MCG,VIC,VIC,0,7,9,20,0,120,14,7,91,29,1,1
M10340,1984,Round 16,16,1984-08-13,Port Adelaide Power,Brisbane Lions,Adelaide Oval,SA,QLD,1,7,7,16,2,98,17,6,108,-10,0,0
M10341,1984,Round 16,16,1984-08-15,Adelaide Crows,Gold Coast Suns,Adelaide Oval,SA,QLD,1,7,9,18,5,113,15,6,96,17,1,1
M10342,1984,Round 16,16,1984-08-17,Collingwood Magpies,Essendon Bombers,MCG,VIC,VIC,0,7,6,14,7,91,17,6,108,-17,0,0
M10343,1984,Round 17,17,1984-09-01,Brisbane Lions,North Melbourne Kangaroos,Gabba,QLD,VIC,1,7,8,15,5,95,14,4,88,7,1,1
M10344,1984,Round 17,17,1984-09-03,Geelong Cats,Carlton Blues,GMHBA Stadium,VIC,VIC,0,8,6,17,2,104,16,3,99,5,1,1
M10345,1984,Round 17,17,1984-09-05,Adelaide Crows,Melbourne Demons,Adelaide Oval,SA,VIC,1,9,8,15,1,91,12,5,77,14,1,1
M10346,1984,Round 17,17,1984-09-07,Hawthorn Hawks,Fremantle Dockers,MCG,VIC,WA,1,7,9,15,3,93,13,1,79,14,1,1
M10347,1984,Round 17,17,1984-09-09,Western Bulldogs,Port Adelaide Power,Marvel Stadium,VIC,SA,1,9,6,14,6,90,13,4,82,8,1,1
M10348,1984,Round 17,17,1984-09-11,Collingwood Magpies,Richmond Tigers,MCG,VIC,VIC,0,6,7,15,4,94,14,5,89,5,1,1
M10349,1984,Round 17,17,1984-09-13,Sydney Swans,West Coast Eagles,SCG,NSW,WA,1,8,7,14,6,90,13,6,84,6,1,1
M10350,1984,Round 17,17,1984-09-15,St Kilda Saints,Essendon Bombers,Marvel Stadium,VIC,VIC,0,8,7,15,6,96,15,5,95,1,1,1
M10351,1984,Round 17,17,1984-09-17,Gold Coast Suns,GWS Giants,Heritage Bank Stadium,QLD,NSW,1,9,8,15,5,95,12,4,76,19,1,1
